ID	CAS_No	Chemical_Name	Chemical_Name_Cirpy	TSCA_Name	VT_KR_NZ_Name	Chemical_Name_Scifinder	Chemical_Name_SMILECAS	Chemical_Name_Reaxys	Chemical_Name_OECD_QSAR	Chemical_Name_Final	Chemical_Name_Final_Source	UVCB_TSCA	UVCB_SciFinder	UVCB_Final	UVCB_Final_Source	UVCB&Polymers	Metals	Organometallics	Polymers	Processes	Mixtures	Biological	InChIKey_Dashboard_all	InChIKey_Cirpy	InChIKey_Dashboard	InChIKey_Reaxys	InChIKey_SMILES	InChIKey_Scifinder	InChIKey_Comparison	InChIKey_Final	InChIKey_Final_Source	InChI_Dashboard	InChI_Scifinder	InChI_Cirpy	InChI_Final	InChI_Final_Source	SMILES_OECD_QSAR	SMILES_Cirpy	SMILES_Pubchem	SMILES_ClassyFire	SMILES_Final	SMILES_Final_Source	Alternate_CAS_No	Deleted_CAS_No	Classyfired	Pigments	Trade_Name	ClassyFired_new	Fluoro	Bromo	Chloro	Iodo
138775	61990-51-0		4-acetamidobenzoic acid; 1-dimethylaminopropan-2-ol						4-acetamidobenzoic acid, compound with 1-(dimethylamino)propan-2-ol (1:1)	4-acetamidobenzoic acid, compound with 1-(dimethylamino)propan-2-ol (1:1)	OECD QSAR	0	0	0		0	0	0	0	0	1	0		FJFQBKRMSCKTSE-UHFFFAOYSA-N			FJFQBKRMSCKTSE-UHFFFAOYSA-N			FJFQBKRMSCKTSE-UHFFFAOYSA-N	Cirpy			InChI=1S/C9H9NO3.C5H13NO/c1-6(11)10-8-4-2-7(3-5-8)9(12)13;1-5(7)4-6(2)3/h2-5H,1H3,(H,10,11)(H,12,13);5,7H,4H2,1-3H3	InChI=1S/C9H9NO3.C5H13NO/c1-6(11)10-8-4-2-7(3-5-8)9(12)13;1-5(7)4-6(2)3/h2-5H,1H3,(H,10,11)(H,12,13);5,7H,4H2,1-3H3	Cirpy	CC(O)CN(C)C.CC(=O)Nc1ccc(cc1)C(O)=O			CC(O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O	CC(O)CN(C)C.CC(=O)Nc1ccc(cc1)C(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0
160252	68477-90-7	Gases, petroleum, depropanizer dry, propene-rich		Gases (petroleum), depropanizer dry, propene-rich	Gases (petroleum), depropanizer dry, propene-rich		Gases (petroleum), depropanizer dry, propene-rich		Gases (petroleum), depropanizer dry, propene-rich;Gases(petroleum),depropaniserdry,propenerich,ifthey contain> 0,1%w/w Butadiene;Gases, petroleum, depropanizer dry, propene rich;Gases, petroleum, depropanizer dry, propene-rich	Gases (petroleum), depropanizer dry, propene-rich	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					QQONPFPTGQHPMA-UHFFFAOYSA-N			QQONPFPTGQHPMA-UHFFFAOYSA-N	OECD QSAR						CC=C	CC=C		CC=C	CC=C	OECD QSAR	0	0	1	0	0	1	0	0	0	0
217064	92045-12-0				Foots oil (petroleum), hydrotreated				Footsoil(petroleum),hydrotreated,ifit contains>3%w/wDMSOextract	Foots oil (petroleum), hydrotreated	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
160969	68515-48-0	DINP branched		1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich	Diisononyl phthalate		1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich		1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich	1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		HBGGXOJOCNVPFY-UHFFFAOYSA-N			DROMNWUQASBTFM-UHFFFAOYSA-N			HBGGXOJOCNVPFY-UHFFFAOYSA-N	Cirpy			InChI=1S/C26H42O4/c1-21(2)15-9-5-7-13-19-29-25(27)23-17-11-12-18-24(23)26(28)30-20-14-8-6-10-16-22(3)4/h11-12,17-18,21-22H,5-10,13-16,19-20H2,1-4H3	InChI=1S/C26H42O4/c1-21(2)15-9-5-7-13-19-29-25(27)23-17-11-12-18-24(23)26(28)30-20-14-8-6-10-16-22(3)4/h11-12,17-18,21-22H,5-10,13-16,19-20H2,1-4H3	Cirpy	CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC			CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C	CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC	QSAR	0	0	1	0	0	1	0	0	0	0
210339	90170-43-7				.beta.-Alanine, N-(2-carboxyethyl)-, N-coco alkyl derivs., disodium salts					.beta.-Alanine, N-(2-carboxyethyl)-, N-coco alkyl derivs., disodium salts	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
211506	90387-74-9				Glycine, N-coco acyl derivs., sodium salts				Glycine, N-coco acyl derivs., sodium salts	Glycine, N-coco acyl derivs., sodium salts	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
14914	115100-55-5			Iron, complexes with diazotized 3-aminobenzenesulfonic acid coupled with diazotized 2-amino-5-nitrobenzenesulfonic acid, diazotized 2-[(4-aminophenyl)amino]-5-nitrobenzenesulfonic acid and 4-[2-(2-hydroxy-3,5-dinitrophenyl)diazenyl]-1,3-benzenediol, sodium salts					Iron, complexes with diazotized 3-aminobenzenesulfonic acid coupled with diazotized 2-amino-5-nitrobenzenesulfonic acid, diazotized 2-[(4-aminophenyl)amino]-5-nitrobenzenesulfonic acid and 4-[(2-hydroxy-3,5-dinitrophenyl)azo]-1,3-benzenediol, sodium salts	Iron, complexes with diazotized 3-aminobenzenesulfonic acid coupled with diazotized 2-amino-5-nitrobenzenesulfonic acid, diazotized 2-[(4-aminophenyl)amino]-5-nitrobenzenesulfonic acid and 4-[2-(2-hydroxy-3,5-dinitrophenyl)diazenyl]-1,3-benzenediol, sodium salts	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					VCLNFHGKMLASLG-UHFFFAOYSA-N			VCLNFHGKMLASLG-UHFFFAOYSA-N	OECD QSAR						Oc1cc(O)c(cc1N=Nc1ccc(Nc2c(cc(cc2S(O)(=O)=O)[N+]([O-])=O)N=Nc2c(cc(cc2S(O)(=O)=O)[N+]([O-])=O)N=Nc2cccc(c2)S(O)(=O)=O)cc1)N=Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O			Oc1cc(O)c(cc1N=Nc1ccc(Nc2c(cc(cc2S(O)(=O)=O)[N+]([O-])=O)N=Nc2c(cc(cc2S(O)(=O)=O)[N+]([O-])=O)N=Nc2cccc(c2)S(O)(=O)=O)cc1)N=Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O	Oc1cc(O)c(cc1N=Nc1ccc(Nc2c(cc(cc2S(O)(=O)=O)[N+]([O-])=O)N=Nc2c(cc(cc2S(O)(=O)=O)[N+]([O-])=O)N=Nc2cccc(c2)S(O)(=O)=O)cc1)N=Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O	OECD QSAR	0	0	1	0	0	1	0	0	0	0
200332	85116-93-4	Fatty acids, C16-18, esters with pentaerythritol		Fatty acids, C16-18, esters with pentaerythritol	Fatty acids, (C=16-18), esters with pentaerythritol				Fatty acids, C16-18, esters with pentaerythritol	Fatty acids, C16-18, esters with pentaerythritol	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
214585	91081-13-9					Rape oil, reaction products with diethylenetriamine				Rape oil, reaction products with diethylenetriamine	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
166845	68953-70-8	Oxirane, reaction products with ammonia, distn. residues		Oxirane, reaction products with ammonia, distn. residues	Oxirane, reaction products with ammonia, distn. residues		Oxirane, reaction products with ammonia, distn. residues		Oxirane, reaction products with ammonia, distillation residues;Oxirane, reaction products with ammonia, distn. residues	Oxirane, reaction products with ammonia, distn. residues	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0		HFGWIQJWHMUPCR-UHFFFAOYSA-N			GSEJCLTVZPLZKY-UHFFFAOYSA-N			HFGWIQJWHMUPCR-UHFFFAOYSA-N	Cirpy			InChI=1S/C2H4O.H3N/c1-2-3-1;/h1-2H2;1H3	InChI=1S/C2H4O.H3N/c1-2-3-1;/h1-2H2;1H3	Cirpy	OCCN(CCO)CCO			N.C1CO1	OCCN(CCO)CCO	QSAR	0	0	1	0	0	1	0	0	0	0
160305	68478-46-6		boron(+3) cation; 2-(butoxymethyl)oxirane; phenylmethanamine; trifluoride	Boron, (benzenemethanamine)trifluoro-, (T-4)-, reaction products with Bu glycidyl ether	Boron, (T-4)-(benzenemethanamine)trifluoro- reaction products with Bu glycidyl ether				Boron, (benzenemethanamine)trifluoro-, (T-4)-, reaction products with Bu glycidyl ether;Boron, (benzenemethanamine)trifluoro-, (T-4)-, reaction products with butyl glycidyl ether	Boron, (benzenemethanamine)trifluoro-, (T-4)-, reaction products with Bu glycidyl ether	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0		WGNQQFSCOSSLIS-UHFFFAOYSA-K						WGNQQFSCOSSLIS-UHFFFAOYSA-K	Cirpy			InChI=1S/C7H9N.C7H14O2.B.3FH/c8-6-7-4-2-1-3-5-7;1-2-3-4-8-5-7-6-9-7;;;;/h1-5H,6,8H2;7H,2-6H2,1H3;;3*1H/q;;+3;;;/p-3	InChI=1S/C7H9N.C7H14O2.B.3FH/c8-6-7-4-2-1-3-5-7;1-2-3-4-8-5-7-6-9-7;;;;/h1-5H,6,8H2;7H,2-6H2,1H3;;3*1H/q;;+3;;;/p-3	Cirpy				[B+3].[F-].[F-].[F-].NCC1=CC=CC=C1.CCCCOCC1CO1	[B+3].[F-].[F-].[F-].NCC1=CC=CC=C1.CCCCOCC1CO1	ClassyFire	0	0	1	0	0	1	1	0	0	0
154160	68037-01-4	1-Decene, homopolymer, hydrogenated		1-Decene, homopolymer, hydrogenated	1-Decene, homopolymer, hydrogenated				1-Decene, homopolymer, hydrogenated;68037-01-4;Dec-1-ene, homopolymer, hydrogenated Dec-1-ene, oligomers, hydrogenated;None available;Reaction products of 1-decene,  hydrogenated	1-Decene, homopolymer, hydrogenated	US TSCA	0	0	1	US TSCA	0	0	0	1	1	0	0		AFFLGGQVNFXPEV-UHFFFAOYSA-N						AFFLGGQVNFXPEV-UHFFFAOYSA-N	Cirpy							CCCCCCCCC=C		CCCCCCCCC=C	CCCCCCCCC=C	Cirpy	0	0	1	0	0	1	0	0	0	0
176385	71888-93-2			Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-, 4-[2-(5-chloro-2-hydroxyphenyl)diazenyl]-4,5-dihydro-3-methyl-1-phenyl-3H-pyrazol-3-one 4,5-dihydro-4-[2-(2-hydroxy-5-nitrophenyl)diazenyl]-3-methyl-1-phenyl-3H-pyrazol-3-one 3-[2-[1-[[(2-ethylhexyl)amino]carbonyl]-2-oxopropyl]diazenyl]-2-hydroxy-5-nitrobenzoate cobaltate complexes	Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-, 4-[(5-chloro-2-hydroxyphenyl)azo]-4,5-dihydro-3-methyl-1-phenyl-3H-pyrazol-3-one 4,5-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-3-methyl-1-phenyl-3H-pyrazol-3-one 3-[[1-[[(2-ethylhexyl)amino]carbonyl]-2-oxopropyl]azo]-2-hydroxy-5-nitrobenzoate cobaltate complexes				Ethanaminium, N-[9-(2-carboxyphenyl)-6-(diethylamino)-3H-xanthen-3-ylidene]-N-ethyl-, 4-[(5-chloro-2-hydroxyphenyl)azo]-4,5-dihydro-3-methyl-1-phenyl-3H-pyrazol-3-one 4,5-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-3-methyl-1-phenyl-3H-pyrazol-3-one 3-[[1-[[(2-ethylhexyl)amino]carbonyl]-2-oxopropyl]azo]-2-hydroxy-5-nitrobenzoate cobaltate complexes;Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-, 4-[(5-chloro-2-hydroxyphenyl)azo]-4,5-dihydro-3-methyl-1-phenyl-3H-pyrazol-3-one 4,5-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-3-methyl-1-phenyl-3H-pyrazol-3-one 3-[[1-[[(2-ethylhexyl)amino]carbonyl]-2-oxopropyl]azo]-2-hydroxy-5-nitrobenzoate cobaltate complexes;Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-, 4-[2-(5-chloro-2-hydroxyphenyl)diazenyl]-4,5-dihydro-3-methyl-1-phenyl-3H-pyrazol-3-one 4,5-dihydro-4-[2-(2-hydroxy-5-nitrophenyl)diazenyl]-3-methyl-1-phenyl-3H-pyrazol-3-one 3-[2-[1-[[(2-ethylhexyl)amino]carbonyl]-2-oxopropyl]diazenyl]-2-hydroxy-5-nitrobenzoate cobaltate complexes	Xanthylium, 9-(2-carboxyphenyl)-3,6-bis(diethylamino)-, 4-[2-(5-chloro-2-hydroxyphenyl)diazenyl]-4,5-dihydro-3-methyl-1-phenyl-3H-pyrazol-3-one 4,5-dihydro-4-[2-(2-hydroxy-5-nitrophenyl)diazenyl]-3-methyl-1-phenyl-3H-pyrazol-3-one 3-[2-[1-[[(2-ethylhexyl)amino]carbonyl]-2-oxopropyl]diazenyl]-2-hydroxy-5-nitrobenzoate cobaltate complexes	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	1	0
168187	69012-32-4	Slags, phosphorus-manufg.		Slags, phosphorus-manufg.					Slags, phosphorus-manufg.	Slags, phosphorus-manufg.	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
13634	113163-37-4					D-Glucitol, mixed esters with diethylene glycol and phthalic acid, propoxylated				D-Glucitol, mixed esters with diethylene glycol and phthalic acid, propoxylated	SciFinder	0	1	1	SciFinder	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
166224	68921-51-7	2-Butenedioic acid (2E)-, di-C12-18-alkyl esters		2-Butenedioic acid (2E)-, di-C12-18-alkyl esters	(E)-2-Butenedioic acid dialkyl(C=12-18) esters		2-Butenedioic acid (E)-, di-C12-18-alkyl esters		2-Butenedioic acid (2E)-, di-C12-18-alkyl esters;2-Butenedioic acid (E)-, di-C12-18-alkyl esters	2-Butenedioic acid (2E)-, di-C12-18-alkyl esters	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		CUKXIDNDOQQWQN-QVIHXGFCSA-N						CUKXIDNDOQQWQN-QVIHXGFCSA-N	Cirpy			InChI=1S/C34H64O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-31-37-33(35)29-30-34(36)38-32-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h29-30H,3-28,31-32H2,1-2H3/b30-29+	InChI=1S/C34H64O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-31-37-33(35)29-30-34(36)38-32-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h29-30H,3-28,31-32H2,1-2H3/b30-29+	Cirpy				CCCCCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCCCCC	ClassyFire	0	0	1	0	0	1	0	0	0	0
163291	68611-71-2	Zinc sulfide (ZnS), silver chloride-doped		Zinc sulfide (ZnS), silver chloride-doped	Zinc sulfide (ZnS), silver chloride-doped				Zinc sulfide (ZnS), silver chloride doped;Zinc sulfide (ZnS), silver chloride-doped	Zinc sulfide (ZnS), silver chloride-doped	US TSCA	0	0	1	US TSCA	0	1	0	0	1	0	0																					0	0	0	0	0	0	0	0	0	0
122491	53988-10-6	2-Mercaptomethylbenzimidazole		2H-Benzimidazole-2-thione, 1,3-dihydro-4(or 5)-methyl-	1,3-Dihydro-4(or 5)-methyl-2H-benzimidazole-2-thione		2H-Benzimidazole-2-thione, 1,3-dihydro-4(or 5)-methyl-		2H-Benzimidazole-2-thione, 1,3-dihydro-4(or 5)-methyl-	2H-Benzimidazole-2-thione, 1,3-dihydro-4(or 5)-methyl-	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0		UDQCDDZBBZNIFA-UHFFFAOYSA-N			CWIYBOJLSWJGKV-UHFFFAOYSA-N			UDQCDDZBBZNIFA-UHFFFAOYSA-N	Cirpy			InChI=1S/C8H8N2S/c1-5-3-2-4-6-7(5)10-8(11)9-6/h2-4H,1H3,(H2,9,10,11)	InChI=1S/C8H8N2S/c1-5-3-2-4-6-7(5)10-8(11)9-6/h2-4H,1H3,(H2,9,10,11)	Cirpy	Cc1ccc2NC(=S)Nc2c1			CC1=C2NC(=S)NC2=CC=C1	Cc1ccc2NC(=S)Nc2c1	QSAR	0	0	1	0	0	1	0	0	0	0
190300	8008-20-6	Kerosine		Kerosine (petroleum)	Kerosine; Kerosene		Kerosine (petroleum)	Diesel 1; mixture of; boiling range: 124-312 deg C, aromatic content: 20.3 wt percent	Kerosine (petroleum);Kerosine, petroleum	Kerosine (petroleum)	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					SNRUBQQJIBEYMU-UHFFFAOYSA-N			SNRUBQQJIBEYMU-UHFFFAOYSA-N	OECD QSAR						CCCCCCCCCCCC	CCCCCCCCCCCC		CCCCCCCCCCCC	CCCCCCCCCCCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0
216891	91995-68-5				Extracts (petroleum), catalytic reformed light naphtha solvent				Extracts (petroleum), catalytic reformed light naphtha solvent	Extracts (petroleum), catalytic reformed light naphtha solvent	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	1																					0	0	0	0	0	0	0	0	0	0
215867	91722-14-4	Soybean oil, epoxidized, acrylate		Soybean oil, epoxidized, acrylate	Soybean oil, epoxidized, acrylate				C63H108O15;Not applicable;Not available for this UVCB;Reaction product of soybean oil, epoxidized and prop-2-enoic acid;Soybean oil, epoxidized, acrylate	Soybean oil, epoxidized, acrylate	US TSCA	0	0	1	US TSCA	0	0	0	0	1	0	1																					0	0	0	0	0	0	0	0	0	0
2264	101316-66-9				Hydrocarbons, (C=6-8), hydrogenated sorption-dearomatized, toluene raffination					Hydrocarbons, (C=6-8), hydrogenated sorption-dearomatized, toluene raffination	VT_KR_NZ	0	0	1	From Name	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
105984	404362-22-7	1,3-Benzenedimethanamine, N-(2-phenylethyl) derivs.		1,3-Benzenedimethanamine, N-(2-phenylethyl) derivs.	1,3-Benzenedimethanamine, N-(2-phenylethyl) derivs.				1,3-Benzenedimethanamine, N-(2-phenylethyl) derivs.	1,3-Benzenedimethanamine, N-(2-phenylethyl) derivs.	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
85466	288094-79-1				1,1'-Bis[4-(alkyl(C=10~13)phenyl]iodonium hexafluoroantimonate(1-)					1,1'-Bis[4-(alkyl(C=10~13)phenyl]iodonium hexafluoroantimonate(1-)	VT_KR_NZ	0	0	0		0	0	0	0	0	1	0																					0	0	0	0	0	0	1	0	0	1
137671	61791-42-2	Sodium methyl cocoyl taurate		Ethanesulfonic acid, 2-(methylamino)-, N-coco acyl derivs., sodium salts	2-(Methylamino)ethanesulfonic acid, N-coco acyl derivs., sodium salts		Ethanesulfonic acid, 2-(methylamino)-, N-coco acyl derivs.,sodium salts		Ethanesulfonic acid, 2-(methylamino)-, N-coco acyl derivatives, sodium salts;Ethanesulfonic acid, 2-(methylamino)-, N-coco acyl derivs., sodium salts	Ethanesulfonic acid, 2-(methylamino)-, N-coco acyl derivs., sodium salts	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0		KKDONKAYVYTWGY-UHFFFAOYSA-M			CAVXVRQDZKMZDB-UHFFFAOYSA-M			KKDONKAYVYTWGY-UHFFFAOYSA-M	Cirpy			InChI=1S/C3H9NO3S.Na/c1-4-2-3-8(5,6)7;/h4H,2-3H2,1H3,(H,5,6,7);/q;+1/p-1	InChI=1S/C3H9NO3S.Na/c1-4-2-3-8(5,6)7;/h4H,2-3H2,1H3,(H,5,6,7);/q;+1/p-1	Cirpy	CCCCCCCCCCCC(=O)N(C)CCS(=O)(=O)O[Na]			[Na+].CNCCS([O-])(=O)=O	CCCCCCCCCCCC(=O)N(C)CCS(=O)(=O)O[Na]	QSAR	0	0	1	0	0	1	0	0	0	0
190450	8015-73-4	Basil oil		Oils, basil	Oils, basil		Oils, basil	Thymus vulgaris, thyme, essential oil, Artibal, Sabinanigo, Spain	Basil oil;Oils, basil	Oils, basil	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					WEEGYLXZBRQIMU-UHFFFAOYSA-N			WEEGYLXZBRQIMU-UHFFFAOYSA-N	OECD QSAR						CC12CCC(CC1)C(C)(C)O2			CC12CCC(CC1)C(C)(C)O2	CC12CCC(CC1)C(C)(C)O2	OECD QSAR	0	0	1	0	0	1	0	0	0	0
170317	70024-75-8	Decanoic acid, mixed esters with heptanoic acid, neopentyl glycol and octanoic acid		Decanoic acid, mixed esters with heptanoic acid, neopentyl glycol and octanoic acid	Decanoic acid, mixed esters with heptanoic acid, neopentyl glycol and octanoic acid				Decanoic acid, mixed esters with heptanoic acid, neopentyl glycol and octanoic acid	Decanoic acid, mixed esters with heptanoic acid, neopentyl glycol and octanoic acid	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0		DMLCWDJJRZQNOT-UHFFFAOYSA-N			DMLCWDJJRZQNOT-UHFFFAOYSA-N			DMLCWDJJRZQNOT-UHFFFAOYSA-N	Cirpy			InChI=1S/C10H20O2.C8H16O2.C7H14O2.C5H12O2/c1-2-3-4-5-6-7-8-9-10(11)12;1-2-3-4-5-6-7-8(9)10;1-2-3-4-5-6-7(8)9;1-5(2,3-6)4-7/h2-9H2,1H3,(H,11,12);2-7H2,1H3,(H,9,10);2-6H2,1H3,(H,8,9);6-7H,3-4H2,1-2H3	InChI=1S/C10H20O2.C8H16O2.C7H14O2.C5H12O2/c1-2-3-4-5-6-7-8-9-10(11)12;1-2-3-4-5-6-7-8(9)10;1-2-3-4-5-6-7(8)9;1-5(2,3-6)4-7/h2-9H2,1H3,(H,11,12);2-7H2,1H3,(H,9,10);2-6H2,1H3,(H,8,9);6-7H,3-4H2,1-2H3	Cirpy	CC(C)(CO)CO.CCCCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCCCCC(O)=O			CC(C)(CO)CO.CCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCCCCC(O)=O	CC(C)(CO)CO.CCCCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCCCCC(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0
158362	68391-05-9	Quaternary ammonium compounds, di-C12-18-alkyldimethyl, chlorides		Quaternary ammonium compounds, di-C12-18-alkyldimethyl, chlorides	Quaternary ammonium compds. di(C=12-18) alkyldimethyl, chlorides		Quaternary ammonium compounds, di-C12-18-alkyldimethyl, chlorides		Quaternary ammonium compounds, di-C12-18-alkyldimethyl, chlorides	Quaternary ammonium compounds, di-C12-18-alkyldimethyl, chlorides	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		RSHHCURRBLAGFA-UHFFFAOYSA-M						RSHHCURRBLAGFA-UHFFFAOYSA-M	Cirpy							Cl-].CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC		[Cl-].CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC	Cl-].CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC	Cirpy	0	0	1	0	0	1	0	0	0	0
226223	94166-87-7						Aluminum, benzoate C16-18-fatty acids complexes		Aluminum, benzoate C16-18-fatty acids complexes	Aluminum, benzoate C16-18-fatty acids complexes	SMILECAS	0	0	1	From Name	0	0	1	0	0	1	0					GFZNJBXWENBRPD-UHFFFAOYSA-K			GFZNJBXWENBRPD-UHFFFAOYSA-K	OECD QSAR						CCCCCCCCCCCCCCCCCC(=O)O[Al](OC(=O)CCCCCCCCCCCCCCC)OC(=O)c1ccccc1			CCCCCCCCCCCCCCCCCC(=O)O[Al](OC(=O)CCCCCCCCCCCCCCC)OC(=O)c1ccccc1	CCCCCCCCCCCCCCCCCC(=O)O[Al](OC(=O)CCCCCCCCCCCCCCC)OC(=O)c1ccccc1	OECD QSAR	0	0	1	0	0	1	0	0	0	0
145842	64742-95-6	Light aromatic solvent naphtha (petroleum)		Solvent naphtha (petroleum), light arom.	Solvent naphtha (petroleum), light arom.		Solvent naphtha (petroleum), light arom.		Solvent naphtha (petroleum), light arom.;Solvent naphtha, petroleum, light aromatic	Solvent naphtha (petroleum), light arom.	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					UFWIBTONFRDIAS-UHFFFAOYSA-N			UFWIBTONFRDIAS-UHFFFAOYSA-N	OECD QSAR						c1ccc2ccccc2c1	c1ccc2ccccc2c1		C1=CC2=CC=CC=C2C=C1	c1ccc2ccccc2c1	OECD QSAR	0	0	1	0	0	1	0	0	0	0
145721	64741-69-1	Naphtha, petroleum, light hydrocracked		Naphtha (petroleum), light hydrocracked	Naphtha (petroleum), light hydrocracked		Naphtha (petroleum), light hydrocracked		Naphtha (petroleum), light hydrocracked;Naphtha, petroleum, light hydrocracked	Naphtha (petroleum), light hydrocracked	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0					IMNFDUFMRHMDMM-UHFFFAOYSA-N			IMNFDUFMRHMDMM-UHFFFAOYSA-N	OECD QSAR						CCCCCCC	CCCCCCC		CCCCCCC	CCCCCCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0
155476	68132-19-4	Polyphosphoric acids, compds. with ethoxylated coco alkylamines		Polyphosphoric acids, compds. with ethoxylated coco alkylamines					polyphosphoric acids, compds. with ethoxylated coco alkylamines	Polyphosphoric acids, compds. with ethoxylated coco alkylamines	US TSCA	0	0	1	US TSCA	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	0	0
178217	72480-18-3	Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane, reaction products with ethylenediamine		Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane, reaction products with ethylenediamine	4,4'-(1-Methylethylidene)bisphenol polymer with (chloromethyl)oxirane, reaction products with ethylenediamine				4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, reaction products with ethylenediamine;Phenol, 4,4'-(1-methylethylidene)bis-, polymer with (chloromethyl)oxirane, reaction products with ethylenediamine;Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane, reaction products with ethylenediamine	Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane, reaction products with ethylenediamine	US TSCA	0	0	1	US TSCA	0	0	0	1	1	1	0																					0	0	0	0	0	0	0	0	1	0
223083	93924-19-7				Ashes (residues), cenospheres					Ashes (residues), cenospheres	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0
160218	68477-53-2	Distillates, petroleum, steam-cracked, C5-12 fraction		Distillates (petroleum), steam-cracked, C5-12 fraction	Distillates (petroleum), steam-cracked, (C=5-12) fraction					Distillates (petroleum), steam-cracked, C5-12 fraction	US TSCA	0	0	1	US TSCA	0	0	0	0	1	1	0																					0	0	0	0	0	0	0	0	0	0
